"Ssciname","scommname","qseqid","sseqid","pident","length","mismatch","gapopen","qcovus","qstart","qend","sstart","send","evalue","bitscore","staxids","qlen","qcovs","annotated_tax","pmatchsel","sum_Reads"
"Osmerus eperlanus","European smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|2626246587|emb|OY830042.1|",99.398,166,1,0,99,1,166,315,480,1.53e-77,302,"29151",168,99,"Thaleichthys pacificus","1",71279
"Osmerus eperlanus","European smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|1980526549|ref|NC_052758.1|",99.398,166,1,0,99,1,166,315,480,1.53e-77,302,"29151",168,99,"Thaleichthys pacificus","1",71279
"Spirinchus thaleichthys","longfin smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|2569353109|gb|OR482560.1|",98.81,168,2,0,100,1,168,315,482,5.49e-77,300,"260508",168,100,"Thaleichthys pacificus","1",71279
"Spirinchus thaleichthys","longfin smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|985566945|dbj|LC091612.1|",98.81,168,2,0,100,1,168,1,168,5.49e-77,300,"260508",168,100,"Thaleichthys pacificus","1",71279
"Allosmerus elongatus","whitebait smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|985566941|dbj|LC091608.1|",98.81,168,2,0,100,1,168,1,168,5.49e-77,300,"433393",168,100,"Thaleichthys pacificus","1",71279
"Spirinchus lanceolatus","Spirinchus lanceolatus","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|985564991|dbj|LC021010.1|",98.81,168,2,0,100,1,168,1,168,5.49e-77,300,"136040",168,100,"Thaleichthys pacificus","1",71279
"Spirinchus lanceolatus","Spirinchus lanceolatus","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|2264236642|dbj|LC715360.1|",98.81,168,2,0,100,1,168,315,482,5.49e-77,300,"136040",168,100,"Thaleichthys pacificus","1",71279
"Hypomesus japonicus","Hypomesus japonicus","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|906357227|dbj|AB969847.1|",98.795,166,2,0,99,1,166,1,166,7.11e-76,296,"203539",168,99,"Thaleichthys pacificus","1",71279
"Osmerus mordax","rainbow smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|2325477952|gb|OM736824.1|",98.795,166,2,0,99,1,166,315,480,7.11e-76,296,"8014",168,99,"Thaleichthys pacificus","1",71279
"Osmerus mordax","rainbow smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|2048073843|gb|MW856916.1|",98.795,166,2,0,99,1,166,315,480,7.11e-76,296,"8014",168,99,"Thaleichthys pacificus","1",71279
"Osmerus mordax","rainbow smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|2048073396|gb|MW856884.1|",98.795,166,2,0,99,1,166,315,480,7.11e-76,296,"8014",168,99,"Thaleichthys pacificus","1",71279
"Osmerus mordax","rainbow smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|2048072724|gb|MW856836.1|",98.795,166,2,0,99,1,166,315,480,7.11e-76,296,"8014",168,99,"Thaleichthys pacificus","1",71279
"Osmerus mordax","rainbow smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|2048072696|gb|MW856834.1|",98.795,166,2,0,99,1,166,315,480,7.11e-76,296,"8014",168,99,"Thaleichthys pacificus","1",71279
"Osmerus mordax","rainbow smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|326536062|ref|NC_015246.1|",98.795,166,2,0,99,1,166,315,480,7.11e-76,296,"8014",168,99,"Thaleichthys pacificus","1",71279
"Allosmerus elongatus","whitebait smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|985566940|dbj|LC091607.1|",98.214,168,3,0,100,1,168,1,168,2.56e-75,294,"433393",168,100,"Thaleichthys pacificus","1",71279
"Spirinchus thaleichthys","longfin smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|2459373168|ref|NC_072211.1|",98.214,168,3,0,100,1,168,315,482,2.56e-75,294,"260508",168,100,"Thaleichthys pacificus","1",71279
"Osmerus mordax dentex","Arctic rainbow smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|1534882939|gb|MH370837.1|",98.193,166,3,0,99,1,166,315,480,3.31e-74,291,"476919",168,99,"Thaleichthys pacificus","1",71279
"Osmerus mordax dentex","Arctic rainbow smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|1534882925|gb|MH370836.1|",98.193,166,3,0,99,1,166,315,480,3.31e-74,291,"476919",168,99,"Thaleichthys pacificus","1",71279
"Hypomesus japonicus","Hypomesus japonicus","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|1534010141|gb|MH636617.1|",98.193,166,3,0,99,1,166,315,480,3.31e-74,291,"203539",168,99,"Thaleichthys pacificus","1",71279
"Hypomesus japonicus","Hypomesus japonicus","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|1534010127|gb|MH636616.1|",98.193,166,3,0,99,1,166,315,480,3.31e-74,291,"203539",168,99,"Thaleichthys pacificus","1",71279
"Hypomesus japonicus","Hypomesus japonicus","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|985564990|dbj|LC021009.1|",98.193,166,3,0,99,1,166,1,166,3.31e-74,291,"203539",168,99,"Thaleichthys pacificus","1",71279
"Osmerus mordax dentex","Arctic rainbow smelt","478dd98db3a0a5b681d314fcd6aa476db6e43489","gi|985564988|dbj|LC021007.1|",98.193,166,3,0,99,1,166,1,166,3.31e-74,291,"476919",168,99,"Thaleichthys pacificus","1",71279
"Oncorhynchus nerka","sockeye salmon","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|1293099582|dbj|LC340053.1|",100,169,0,0,100,1,169,1,169,7.11e-81,313,"8023",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus nerka","sockeye salmon","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|2305126655|gb|OL806600.1|",100,169,0,0,100,1,169,314,482,7.11e-81,313,"8023",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus nerka","sockeye salmon","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|1585113497|gb|MG993162.1|",99.412,170,0,1,100,1,169,314,483,3.31e-79,307,"8023",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus nerka","sockeye salmon","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|1585113483|gb|MH003641.1|",99.412,170,0,1,100,1,169,314,483,3.31e-79,307,"8023",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus nerka","sockeye salmon","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|1585113455|gb|MH003639.1|",99.412,170,0,1,100,1,169,314,483,3.31e-79,307,"8023",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus keta | Oncorhynchus nerka","chum salmon;sockeye salmon","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|985566962|dbj|LC091629.1|",99.408,169,1,0,100,1,169,1,169,3.31e-79,307,"8018;8023",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus keta","chum salmon","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|985566566|dbj|LC069501.1|",99.408,169,1,0,100,1,169,1,169,3.31e-79,307,"8018",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus keta","chum salmon","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|2440745881|gb|ON479157.1|",99.408,169,1,0,100,1,169,1,169,3.31e-79,307,"8018",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus nerka","sockeye salmon","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|2305126639|gb|OL806599.1|",99.412,170,0,1,100,1,169,314,483,3.31e-79,307,"8023",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus keta","chum salmon","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|2305126365|gb|OL339394.1|",99.408,169,1,0,100,1,169,314,482,3.31e-79,307,"8018",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus keta","chum salmon","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|2305126350|gb|OL339393.1|",99.408,169,1,0,100,1,169,314,482,3.31e-79,307,"8018",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus kawamurae","Oncorhynchus kawamurae","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|2268201689|dbj|LC717968.1|",99.412,170,0,1,100,1,169,185,354,3.31e-79,307,"1278982",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus kawamurae","Oncorhynchus kawamurae","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|2268201688|dbj|LC717967.1|",99.412,170,0,1,100,1,169,185,354,3.31e-79,307,"1278982",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus keta","chum salmon","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|385843132|ref|NC_017838.1|",99.408,169,1,0,100,1,169,314,482,3.31e-79,307,"8018",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus nerka","sockeye salmon","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|118722289|ref|NC_008615.1|",99.412,170,0,1,100,1,169,1318,1487,3.31e-79,307,"8023",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus mykiss","rainbow trout","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|4927735|gb|AF125509.1|AF125509",99.408,169,1,0,100,1,169,246,414,3.31e-79,307,"8022",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus mykiss","rainbow trout","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|4927734|gb|AF125508.1|AF125508",99.408,169,1,0,100,1,169,246,414,3.31e-79,307,"8022",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus mykiss","rainbow trout","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|4808821|gb|AF113121.1|AF113121",99.408,169,1,0,100,1,169,246,414,3.31e-79,307,"8022",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus mykiss","rainbow trout","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|4808820|gb|AF113120.1|AF113120",99.408,169,1,0,100,1,169,246,414,3.31e-79,307,"8022",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus mykiss","rainbow trout","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|2067616704|gb|MZ567214.1|",98.824,170,1,1,100,1,169,246,415,1.54e-77,302,"8022",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus gilae apache","Apache trout","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|1953426706|gb|MW300342.1|",98.824,170,1,1,100,1,169,314,483,1.54e-77,302,"209197",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus gilae","Gila trout","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|1953426622|gb|MW300336.1|",98.824,170,1,1,100,1,169,314,483,1.54e-77,302,"64185",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus gilae","Gila trout","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|1953426608|gb|MW300335.1|",98.824,170,1,1,100,1,169,314,483,1.54e-77,302,"64185",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus gilae","Gila trout","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|2088241430|ref|NC_056957.1|",98.824,170,1,1,100,1,169,314,483,1.54e-77,302,"64185",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus mykiss","rainbow trout","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|1935001868|gb|MT667254.1|",98.824,170,1,1,100,1,169,314,483,1.54e-77,302,"8022",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus mykiss","rainbow trout","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|1896498849|gb|MT410879.1|",98.824,170,1,1,100,1,169,314,483,1.54e-77,302,"8022",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus gorbuscha","pink salmon","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|190349300|ref|NC_010959.1|",98.824,170,1,1,100,1,169,1445,1614,1.54e-77,302,"8017",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus mykiss","rainbow trout","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|82492328|gb|DQ288271.1|",98.824,170,1,1,100,1,169,314,483,1.54e-77,302,"8022",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus mykiss","rainbow trout","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|82492314|gb|DQ288270.1|",98.824,170,1,1,100,1,169,314,483,1.54e-77,302,"8022",169,100,"Oncorhynchus nerka","1",57028
"Oncorhynchus mykiss","rainbow trout","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f","gi|82492300|gb|DQ288269.1|",98.824,170,1,1,100,1,169,314,483,1.54e-77,302,"8022",169,100,"Oncorhynchus nerka","1",57028
"Engraulis mordax","northern anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|1593549720|ref|NC_041097.1|",100,173,0,0,100,1,173,314,486,4.38e-83,320,"239368",173,100,"Engraulis mordax","1",56345
"Engraulis mordax","northern anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|2571476422|gb|OR499724.1|",100,173,0,0,100,1,173,837,1009,4.38e-83,320,"239368",173,100,"Engraulis mordax","1",56345
"Engraulis mordax","northern anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|985566908|dbj|LC091575.1|",100,173,0,0,100,1,173,1,173,4.38e-83,320,"239368",173,100,"Engraulis mordax","1",56345
"Engraulis mordax","northern anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|2491776862|gb|OQ846057.1|",100,173,0,0,100,1,173,1,173,4.38e-83,320,"239368",173,100,"Engraulis mordax","1",56345
"Anchoa compressa","deep body anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|2491777100|gb|OQ846295.1|",96.532,173,5,1,100,1,173,1,172,1.6e-72,285,"307589",173,100,"Engraulis mordax","1",56345
"Engraulis japonicus","Japanese anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|1804926754|dbj|LC519336.1|",94.798,173,9,0,100,1,173,1,173,4.47e-68,270,"42892",173,100,"Engraulis mordax","1",56345
"Engraulis japonicus","Japanese anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|1804926753|dbj|LC519335.1|",94.798,173,9,0,100,1,173,1,173,4.47e-68,270,"42892",173,100,"Engraulis mordax","1",56345
"Engraulis japonicus","Japanese anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|1601531953|dbj|LC468861.1|",94.798,173,9,0,100,1,173,1,173,4.47e-68,270,"42892",173,100,"Engraulis mordax","1",56345
"Engraulis japonicus","Japanese anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|1601531952|dbj|LC468860.1|",94.798,173,9,0,100,1,173,1,173,4.47e-68,270,"42892",173,100,"Engraulis mordax","1",56345
"Engraulis japonicus","Japanese anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|1391894945|dbj|LC385201.1|",94.798,173,9,0,100,1,173,1,173,4.47e-68,270,"42892",173,100,"Engraulis mordax","1",56345
"Engraulis japonicus","Japanese anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|1325803902|dbj|AP017957.1|",94.798,173,9,0,100,1,173,315,487,4.47e-68,270,"42892",173,100,"Engraulis mordax","1",56345
"Engraulis japonicus","Japanese anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|985564901|dbj|LC020920.1|",94.798,173,9,0,100,1,173,1,173,4.47e-68,270,"42892",173,100,"Engraulis mordax","1",56345
"Engraulis japonicus","Japanese anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|730942435|gb|KF765500.2|",94.798,173,9,0,100,1,173,315,487,4.47e-68,270,"42892",173,100,"Engraulis mordax","1",56345
"Engraulis japonicus","Japanese anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|1983636112|dbj|LC604998.1|",94.798,173,9,0,100,1,173,193,365,4.47e-68,270,"42892",173,100,"Engraulis mordax","1",56345
"Engraulis japonicus","Japanese anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|22347508|gb|AF417342.1|",94.798,173,9,0,100,1,173,246,418,4.47e-68,270,"42892",173,100,"Engraulis mordax","1",56345
"Engraulis japonicus","Japanese anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|15451803|ref|NC_003097.1|",94.798,173,9,0,100,1,173,315,487,4.47e-68,270,"42892",173,100,"Engraulis mordax","1",56345
"Engraulis japonicus","Japanese anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|1859772299|dbj|LC557053.1|",94.22,173,10,0,100,1,173,1,173,2.08e-66,265,"42892",173,100,"Engraulis mordax","1",56345
"Anchoa delicatissima","slough anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|2491777101|gb|OQ846296.1|",94.22,173,9,1,100,1,173,1,172,7.48e-66,263,"332922",173,100,"Engraulis mordax","1",56345
"Anchoa mitchilli","bay anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|2557039315|gb|OR379362.1|",93.642,173,10,1,100,1,173,1,172,3.48e-64,257,"224718",173,100,"Engraulis mordax","1",56345
"Anchoa mitchilli","bay anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|2579699164|ref|NC_082550.1|",93.642,173,10,1,100,1,173,314,485,3.48e-64,257,"224718",173,100,"Engraulis mordax","1",56345
"Anchoa mitchilli","bay anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|2296348095|gb|OP404809.1|",93.642,173,10,1,100,1,173,11,182,3.48e-64,257,"224718",173,100,"Engraulis mordax","1",56345
"Anchoa mitchilli","bay anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|2296348090|gb|OP404804.1|",93.642,173,10,1,100,1,173,11,182,3.48e-64,257,"224718",173,100,"Engraulis mordax","1",56345
"Engraulis encrasicolus","European anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|1293099562|dbj|LC340033.1|",93.567,171,11,0,99,1,171,1,171,1.25e-63,255,"184585",173,99,"Engraulis mordax","1",56345
"Engraulis encrasicolus","European anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|2018537207|gb|MW818368.1|",93.567,171,11,0,99,1,171,246,416,1.25e-63,255,"184585",173,99,"Engraulis mordax","1",56345
"Engraulis encrasicolus","European anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|1898139852|gb|MT410920.1|",93.567,171,11,0,99,1,171,315,485,1.25e-63,255,"184585",173,99,"Engraulis mordax","1",56345
"Engraulis encrasicolus","European anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|148922600|ref|NC_009581.1|",93.567,171,11,0,99,1,171,315,485,1.25e-63,255,"184585",173,99,"Engraulis mordax","1",56345
"Engraulis encrasicolus","European anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|2188144278|gb|OM509549.1|",93.413,167,11,0,97,5,171,1,167,2.09e-61,248,"184585",173,97,"Engraulis mordax","1",56345
"Anchoviella sp. LBP 2297","Anchoviella sp. LBP 2297","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|299825732|ref|NC_014269.1|",91.954,174,11,3,100,1,173,315,486,3.5e-59,241,"686567",173,100,"Engraulis mordax","1",56345
"Anchoa hepsetus","broad-striped anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|2309725970|gb|OP537882.1|",90.751,173,15,1,100,1,173,22,193,7.58e-56,230,"411572",173,100,"Engraulis mordax","1",56345
"Anchoa hepsetus | Anchoa lyolepis","broad-striped anchovy;shortfinger anchovy","815465bf4218c40e60200ea518c5d7cbabd61f1c","gi|2309725969|gb|OP537881.1|",90.751,173,15,1,100,1,173,22,193,7.58e-56,230,"411572;411575",173,100,"Engraulis mordax","1",56345
"Diogenichthys atlanticus","longfin lanternfish","aa6ce908117326de02645020a33f408658c76d60","gi|2491776961|gb|OQ846156.1|",100,169,0,0,100,1,169,1,169,7.11e-81,313,"123333",169,100,"Diogenichthys atlanticus","1",49866
"Diogenichthys sp. CBM:ZF:14787 | Diogenichthys sp. AMS:I:45493-004","Diogenichthys sp. CBM:ZF:14787;Diogenichthys sp. AMS:I:45493-004","aa6ce908117326de02645020a33f408658c76d60","gi|1018241309|dbj|LC145984.1|",98.817,169,2,0,100,1,169,1,169,1.54e-77,302,"1828385;1828461",169,100,"Diogenichthys atlanticus","1",49866
"Diogenichthys atlanticus","longfin lanternfish","aa6ce908117326de02645020a33f408658c76d60","gi|985565329|dbj|LC026553.1|",98.817,169,2,0,100,1,169,1,169,1.54e-77,302,"123333",169,100,"Diogenichthys atlanticus","1",49866
"Diogenichthys atlanticus","longfin lanternfish","aa6ce908117326de02645020a33f408658c76d60","gi|1018241311|dbj|LC145986.1|",98.225,169,3,0,100,1,169,1,169,7.16e-76,296,"123333",169,100,"Diogenichthys atlanticus","1",49866
"Diogenichthys atlanticus","longfin lanternfish","aa6ce908117326de02645020a33f408658c76d60","gi|441415834|dbj|AP012233.1|",98.225,169,3,0,100,1,169,314,482,7.16e-76,296,"123333",169,100,"Diogenichthys atlanticus","1",49866
"Diogenichthys atlanticus","longfin lanternfish","aa6ce908117326de02645020a33f408658c76d60","gi|1918447648|dbj|LC579050.1|",98.225,169,3,0,100,1,169,1,169,7.16e-76,296,"123333",169,100,"Diogenichthys atlanticus","1",49866
"Diogenichthys laternatus","Diogenes lanternfish","aa6ce908117326de02645020a33f408658c76d60","gi|2491777404|gb|OQ846599.1|",91.617,167,13,1,98,1,166,1,167,7.36e-56,230,"880958",169,98,"Diogenichthys atlanticus","1",49866
"Diogenichthys laternatus","Diogenes lanternfish","aa6ce908117326de02645020a33f408658c76d60","gi|2580283233|gb|OP057081.2|",91.018,167,14,1,98,1,166,383,549,3.43e-54,224,"880958",169,98,"Diogenichthys atlanticus","1",49866
"Diogenichthys laternatus","Diogenes lanternfish","aa6ce908117326de02645020a33f408658c76d60","gi|2491777429|gb|OQ846624.1|",91.018,167,14,1,98,1,166,1,167,3.43e-54,224,"880958",169,98,"Diogenichthys atlanticus","1",49866
"Diogenichthys laternatus","Diogenes lanternfish","aa6ce908117326de02645020a33f408658c76d60","gi|1018242726|dbj|LC146366.1|",90.419,167,15,1,98,1,166,1,167,1.59e-52,219,"880958",169,98,"Diogenichthys atlanticus","1",49866
"Hippoglossus hippoglossus","Atlantic halibut","03ac9e716fe523c4c84442c146d5a142dbaec2b8","gi|1391895057|dbj|LC385313.1|",100,169,0,0,100,1,169,1,169,7.11e-81,313,"8267",169,100,"Hippoglossus stenolepis","1",28884
"Hippoglossus stenolepis","Pacific halibut","03ac9e716fe523c4c84442c146d5a142dbaec2b8","gi|985563409|dbj|LC092092.1|",100,169,0,0,100,1,169,1,169,7.11e-81,313,"195615",169,100,"Hippoglossus stenolepis","1",28884
"Hippoglossus stenolepis","Pacific halibut","03ac9e716fe523c4c84442c146d5a142dbaec2b8","gi|2491777301|gb|OQ846496.1|",100,169,0,0,100,1,169,1,169,7.11e-81,313,"195615",169,100,"Hippoglossus stenolepis","1",28884
"Hippoglossus stenolepis","Pacific halibut","03ac9e716fe523c4c84442c146d5a142dbaec2b8","gi|153581782|emb|AM749129.1|",100,169,0,0,100,1,169,316,484,7.11e-81,313,"195615",169,100,"Hippoglossus stenolepis","1",28884
"Hippoglossus stenolepis","Pacific halibut","03ac9e716fe523c4c84442c146d5a142dbaec2b8","gi|153581768|emb|AM749128.1|",100,169,0,0,100,1,169,316,484,7.11e-81,313,"195615",169,100,"Hippoglossus stenolepis","1",28884
"Hippoglossus stenolepis","Pacific halibut","03ac9e716fe523c4c84442c146d5a142dbaec2b8","gi|153581754|emb|AM749127.1|",100,169,0,0,100,1,169,316,484,7.11e-81,313,"195615",169,100,"Hippoglossus stenolepis","1",28884
"Hippoglossus stenolepis","Pacific halibut","03ac9e716fe523c4c84442c146d5a142dbaec2b8","gi|154090921|ref|NC_009710.1|",100,169,0,0,100,1,169,316,484,7.11e-81,313,"195615",169,100,"Hippoglossus stenolepis","1",28884
"Hippoglossus hippoglossus","Atlantic halibut","03ac9e716fe523c4c84442c146d5a142dbaec2b8","gi|153581726|emb|AM749125.1|",100,169,0,0,100,1,169,316,484,7.11e-81,313,"8267",169,100,"Hippoglossus stenolepis","1",28884
