"Ssciname","scommname","qseqid","sseqid","pident","length","mismatch","gapopen","qcovus","qstart","qend","sstart","send","evalue","bitscore","staxids","qlen","qcovs","annotated_tax","pmatchsel"
"Tursiops truncatus","common bottlenose dolphin","608960b8da9ff68e2efa11623e04234b0ec7d60b","gi|557468306|gb|KF570324.1|",100,164,0,0,100,1,164,327,490,4.12e-78,303,"9739",164,100,"Tursiops truncatus","1"
"Tursiops truncatus","common bottlenose dolphin","608960b8da9ff68e2efa11623e04234b0ec7d60b","gi|557468292|gb|KF570323.1|",100,164,0,0,100,1,164,327,490,4.12e-78,303,"9739",164,100,"Tursiops truncatus","1"
"Tursiops truncatus","common bottlenose dolphin","608960b8da9ff68e2efa11623e04234b0ec7d60b","gi|557468278|gb|KF570322.1|",100,164,0,0,100,1,164,327,490,4.12e-78,303,"9739",164,100,"Tursiops truncatus","1"
"Tursiops truncatus","common bottlenose dolphin","608960b8da9ff68e2efa11623e04234b0ec7d60b","gi|557468264|gb|KF570321.1|",100,164,0,0,100,1,164,327,490,4.12e-78,303,"9739",164,100,"Tursiops truncatus","1"
"Tursiops truncatus","common bottlenose dolphin","608960b8da9ff68e2efa11623e04234b0ec7d60b","gi|557468250|gb|KF570320.1|",100,164,0,0,100,1,164,327,490,4.12e-78,303,"9739",164,100,"Tursiops truncatus","1"
"Tursiops truncatus","common bottlenose dolphin","608960b8da9ff68e2efa11623e04234b0ec7d60b","gi|557468236|gb|KF570319.1|",100,164,0,0,100,1,164,327,490,4.12e-78,303,"9739",164,100,"Tursiops truncatus","1"
"Tursiops truncatus","common bottlenose dolphin","608960b8da9ff68e2efa11623e04234b0ec7d60b","gi|557468208|gb|KF570317.1|",100,164,0,0,100,1,164,327,490,4.12e-78,303,"9739",164,100,"Tursiops truncatus","1"
"Tursiops truncatus","common bottlenose dolphin","608960b8da9ff68e2efa11623e04234b0ec7d60b","gi|557468194|gb|KF570316.1|",100,164,0,0,100,1,164,327,490,4.12e-78,303,"9739",164,100,"Tursiops truncatus","1"
"Tursiops truncatus","common bottlenose dolphin","608960b8da9ff68e2efa11623e04234b0ec7d60b","gi|557468180|gb|KF570315.1|",100,164,0,0,100,1,164,327,490,4.12e-78,303,"9739",164,100,"Tursiops truncatus","1"
"Tursiops truncatus","common bottlenose dolphin","608960b8da9ff68e2efa11623e04234b0ec7d60b","gi|12700649|gb|AY012142.1|",100,164,0,0,100,1,164,253,416,4.12e-78,303,"9739",164,100,"Tursiops truncatus","1"
"Zalophus wollebaeki","Galapagos sea lion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|2315885029|gb|OP115880.1|",100,161,0,0,100,1,161,333,493,1.87e-76,298,"419013",161,100,"Zalophus californianus","1"
"Zalophus wollebaeki","Galapagos sea lion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|2222301485|ref|NC_062331.1|",100,161,0,0,100,1,161,333,493,1.87e-76,298,"419013",161,100,"Zalophus californianus","1"
"Zalophus californianus","California sea lion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|115494565|ref|NC_008416.1|",100,161,0,0,100,1,161,333,493,1.87e-76,298,"9704",161,100,"Zalophus californianus","1"
"Zalophus californianus","California sea lion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|1871574|emb|Y08525.1|",100,161,0,0,100,1,161,261,421,1.87e-76,298,"9704",161,100,"Zalophus californianus","1"
"Zalophus japonicus","Japanese sealion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|2305115911|gb|OK046141.1|",99.379,161,1,0,100,1,161,333,493,8.71e-75,292,"686441",161,100,"Zalophus californianus","1"
"Zalophus japonicus","Japanese sealion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|2104507905|ref|NC_058016.1|",99.379,161,1,0,100,1,161,333,493,8.71e-75,292,"686441",161,100,"Zalophus californianus","1"
"Eumetopias jubatus","Steller sea lion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|290544727|gb|GU475464.1|",96.855,159,5,0,99,3,161,336,494,5.28e-67,267,"34886",161,99,"Zalophus californianus","1"
"Eumetopias jubatus","Steller sea lion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|150372669|dbj|AB300608.1|",96.855,159,5,0,99,3,161,336,494,5.28e-67,267,"34886",161,99,"Zalophus californianus","1"
"Eumetopias jubatus","Steller sea lion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|150372655|dbj|AB300607.1|",96.855,159,5,0,99,3,161,336,494,5.28e-67,267,"34886",161,99,"Zalophus californianus","1"
"Eumetopias jubatus","Steller sea lion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|150372641|dbj|AB300606.1|",96.855,159,5,0,99,3,161,336,494,5.28e-67,267,"34886",161,99,"Zalophus californianus","1"
"Eumetopias jubatus","Steller sea lion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|150372627|dbj|AB300605.1|",96.855,159,5,0,99,3,161,336,494,5.28e-67,267,"34886",161,99,"Zalophus californianus","1"
"Eumetopias jubatus","Steller sea lion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|148292256|dbj|AB300604.1|",96.855,159,5,0,99,3,161,336,494,5.28e-67,267,"34886",161,99,"Zalophus californianus","1"
"Eumetopias jubatus","Steller sea lion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|148292242|dbj|AB300603.1|",96.855,159,5,0,99,3,161,336,494,5.28e-67,267,"34886",161,99,"Zalophus californianus","1"
"Eumetopias jubatus","Steller sea lion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|148292228|dbj|AB300602.1|",96.855,159,5,0,99,3,161,336,494,5.28e-67,267,"34886",161,99,"Zalophus californianus","1"
"Eumetopias jubatus","Steller sea lion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|148292214|dbj|AB300601.1|",96.855,159,5,0,99,3,161,336,494,5.28e-67,267,"34886",161,99,"Zalophus californianus","1"
"Eumetopias jubatus","Steller sea lion","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|34577124|ref|NC_004030.2|",96.855,159,5,0,99,3,161,336,494,5.28e-67,267,"34886",161,99,"Zalophus californianus","1"
"Arctocephalus forsteri","New Zealand fur seal","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|1001823740|gb|KT693366.1|",95.652,161,7,0,100,1,161,331,491,8.83e-65,259,"29084",161,100,"Zalophus californianus","1"
"Arctocephalus australis","South American fur seal","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|2248501573|ref|NC_063561.1|",95.652,161,7,0,100,1,161,331,491,8.83e-65,259,"161928",161,100,"Zalophus californianus","1"
"Arctocephalus australis","South American fur seal","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|282722783|gb|GU174605.1|",95.652,161,7,0,100,1,161,260,420,8.83e-65,259,"161928",161,100,"Zalophus californianus","1"
"Arctocephalus forsteri","New Zealand fur seal","bb55fd6f704479cdf00bc69f9af58e584f32c1cf","gi|1871551|emb|Y08527.1|",95.652,161,7,0,100,1,161,260,420,8.83e-65,259,"29084",161,100,"Zalophus californianus","1"
"Sardinops melanostictus","Sardinops melanostictus","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|1391894798|dbj|LC385054.1|",100,166,0,0,100,1,166,8,173,3.23e-79,307,"41697",166,100,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Sardinops melanostictus","Sardinops melanostictus","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|985566464|dbj|LC069399.1|",100,166,0,0,100,1,166,8,173,3.23e-79,307,"41697",166,100,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Sardinops melanostictus","Sardinops melanostictus","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|985566463|dbj|LC069398.1|",100,166,0,0,100,1,166,8,173,3.23e-79,307,"41697",166,100,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Sardinops melanostictus","Sardinops melanostictus","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|985566462|dbj|LC069397.1|",100,166,0,0,100,1,166,8,173,3.23e-79,307,"41697",166,100,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Sardinops melanostictus","Sardinops melanostictus","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|985566461|dbj|LC069396.1|",100,166,0,0,100,1,166,8,173,3.23e-79,307,"41697",166,100,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Sardinops sagax | Sardinops melanostictus","South American pilchard;Sardinops melanostictus","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|985564914|dbj|LC020933.1|",100,166,0,0,100,1,166,8,173,3.23e-79,307,"28381;41697",166,100,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Sardinops sagax","South American pilchard","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|2088247903|ref|NC_057117.1|",100,166,0,0,100,1,166,326,491,3.23e-79,307,"28381",166,100,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Sardinops melanostictus","Sardinops melanostictus","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|11545708|ref|NC_002616.1|",100,166,0,0,100,1,166,326,491,3.23e-79,307,"41697",166,100,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Sardinops sagax","South American pilchard","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|2569351443|gb|OR482441.1|",98.795,166,2,0,100,1,166,326,491,7e-76,296,"28381",166,100,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Sardinops sagax","South American pilchard","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|2491777413|gb|OQ846608.1|",98.795,166,2,0,100,1,166,8,173,7e-76,296,"28381",166,100,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Sardinops sagax","South American pilchard","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|2491776927|gb|OQ846122.1|",98.795,166,2,0,100,1,166,8,173,7e-76,296,"28381",166,100,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Alosa mediocris","hickory shad","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|1347730021|ref|NC_037016.1|",91.463,164,14,0,99,1,164,320,483,9.31e-55,226,"469659",166,99,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Alosa mediocris","hickory shad","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|2557039466|gb|OR379513.1|",91.463,164,14,0,99,1,164,8,171,9.31e-55,226,"469659",166,99,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Alosa pseudoharengus","alewife","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|2557039416|gb|OR379463.1|",91.463,164,14,0,99,1,164,8,171,9.31e-55,226,"34774",166,99,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Alosa aestivalis","blueback shad","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|2557039413|gb|OR379460.1|",91.463,164,14,0,99,1,164,8,171,9.31e-55,226,"224703",166,99,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Alosa chrysochloris","skipjack shad","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|2591501437|gb|OR552018.1|",91.463,164,14,0,99,1,164,131,294,9.31e-55,226,"411573",166,99,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Alosa chrysochloris","skipjack shad","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|2562372457|gb|OR428560.1|",91.463,164,14,0,99,1,164,29,192,9.31e-55,226,"411573",166,99,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Alosa chrysochloris","skipjack shad","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|2562372456|gb|OR428559.1|",91.463,164,14,0,99,1,164,29,192,9.31e-55,226,"411573",166,99,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Alosa aestivalis","blueback shad","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|2325478470|gb|OM736861.1|",91.463,164,14,0,99,1,164,320,483,9.31e-55,226,"224703",166,99,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Alosa aestivalis","blueback shad","c61b09b9e3bd289ce4a2e530d54ff53217504928","gi|1935001742|gb|MT667245.1|",91.463,164,14,0,99,1,164,320,483,9.31e-55,226,"224703",166,99,"Sardinops spp.  ||  Sardinops melanostictus | Sardinops sagax","1 | 1"
"Cottus gulosus","riffle sculpin","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|2305131578|gb|OL404940.1|",98.765,162,2,0,100,1,162,323,484,1.14e-73,289,"304276",162,100,"Cottus gulosus","0.988"
"Cottus gulosus","riffle sculpin","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|2305131494|gb|OL404934.1|",98.765,162,2,0,100,1,162,323,484,1.14e-73,289,"304276",162,100,"Cottus gulosus","0.988"
"Cottus rhotheus","torrent sculpin","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|2314981756|ref|NC_066913.1|",98.765,162,2,0,100,1,162,326,487,1.14e-73,289,"214921",162,100,"Cottus gulosus","0.988"
"Cottus gulosus","riffle sculpin","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|2314981742|ref|NC_066912.1|",98.765,162,2,0,100,1,162,323,484,1.14e-73,289,"304276",162,100,"Cottus gulosus","0.988"
"Cottus perplexus","reticulate sculpin","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|2314981728|ref|NC_066911.1|",98.765,162,2,0,100,1,162,323,484,1.14e-73,289,"214920",162,100,"Cottus gulosus","0.988"
"Cottus dzungaricus","Cottus dzungaricus","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|2181839210|gb|MT897993.1|",98.765,162,2,0,100,1,162,324,485,1.14e-73,289,"1530446",162,100,"Cottus gulosus","0.988"
"Cottus dzungaricus","Cottus dzungaricus","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|674840456|ref|NC_024739.1|",98.765,162,2,0,100,1,162,324,485,1.14e-73,289,"1530446",162,100,"Cottus gulosus","0.988"
"Cottus bairdii","mottled sculpin","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|669175246|gb|KM057993.1|",98.765,162,2,0,100,1,162,183,344,1.14e-73,289,"147208",162,100,"Cottus gulosus","0.988"
"Cottocomephorus inermis","longin Baikal sculpin","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|669175205|gb|KM057952.1|",98.765,162,2,0,100,1,162,183,344,1.14e-73,289,"61627",162,100,"Cottus gulosus","0.988"
"Comephorus baikalensis","Comephorus baikalensis","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|669175204|gb|KM057951.1|",98.765,162,2,0,100,1,162,183,344,1.14e-73,289,"200676",162,100,"Cottus gulosus","0.988"
"Batrachocottus talievi","Batrachocottus talievi","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|2085341422|gb|MT527183.1|",98.765,162,2,0,100,1,162,326,487,1.14e-73,289,"2872160",162,100,"Cottus gulosus","0.988"
"Batrachocottus nikolskii","Batrachocottus nikolskii","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|2085341408|gb|MT527182.1|",98.765,162,2,0,100,1,162,327,488,1.14e-73,289,"79686",162,100,"Cottus gulosus","0.988"
"Batrachocottus multiradiatus","Batrachocottus multiradiatus","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|2085341394|gb|MT527181.1|",98.765,162,2,0,100,1,162,327,488,1.14e-73,289,"61628",162,100,"Cottus gulosus","0.988"
"Procottus major","Procottus major","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|2053359436|gb|MW732167.1|",98.765,162,2,0,100,1,162,326,487,1.14e-73,289,"200675",162,100,"Cottus gulosus","0.988"
"Procottus major","Procottus major","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|2053359422|gb|MW732166.1|",98.765,162,2,0,100,1,162,326,487,1.14e-73,289,"200675",162,100,"Cottus gulosus","0.988"
"Cottocomephorus inermis","longin Baikal sculpin","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|2053359380|gb|MW732163.1|",98.765,162,2,0,100,1,162,326,487,1.14e-73,289,"61627",162,100,"Cottus gulosus","0.988"
"Cottus cognatus","slimy sculpin","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|2048073452|gb|MW856888.1|",98.765,162,2,0,100,1,162,327,488,1.14e-73,289,"147210",162,100,"Cottus gulosus","0.988"
"Cottus bairdii","mottled sculpin","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|2048072780|gb|MW856840.1|",98.765,162,2,0,100,1,162,326,487,1.14e-73,289,"147208",162,100,"Cottus gulosus","0.988"
"Cottus aleuticus","coastrange sculpin","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|73611135|dbj|AB188191.1|",98.765,162,2,0,100,1,162,240,401,1.14e-73,289,"214914",162,100,"Cottus gulosus","0.988"
"Cottus cognatus","slimy sculpin","6b2edd36c8b9eef6c2b4ead5e1496279fd90271e","gi|73611134|dbj|AB188190.1|",98.765,162,2,0,100,1,162,242,403,1.14e-73,289,"147210",162,100,"Cottus gulosus","0.988"
"Chitonotus pugetensis","Chitonotus pugetensis","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|985563246|dbj|LC091929.1|",100,162,0,0,100,1,162,8,169,5.25e-77,300,"283635",162,100,"Chitonotus pugetensis","1"
"Chitonotus pugetensis","Chitonotus pugetensis","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|2491777082|gb|OQ846277.1|",99.383,162,1,0,100,1,162,8,169,2.44e-75,294,"283635",162,100,"Chitonotus pugetensis","1"
"Alcichthys elongatus","Alcichthys elongatus","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|2577880618|ref|NC_082283.1|",95.062,162,8,0,100,1,162,321,482,1.15e-63,255,"1508112",162,100,"Chitonotus pugetensis","1"
"Alcichthys elongatus","Alcichthys elongatus","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|906357332|dbj|AB969952.1|",95.062,162,8,0,100,1,162,8,169,1.15e-63,255,"1508112",162,100,"Chitonotus pugetensis","1"
"Alcichthys elongatus","Alcichthys elongatus","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|2268201687|dbj|LC717966.1|",95.062,162,8,0,100,1,162,193,354,1.15e-63,255,"1508112",162,100,"Chitonotus pugetensis","1"
"Icelinus filamentosus","threadfin sculpin","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|985563234|dbj|LC091917.1|",93.252,163,10,1,100,1,162,8,170,1.16e-58,239,"274762",162,100,"Chitonotus pugetensis","1"
"Icelinus tenuis","spotfin sculpin","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|2491777305|gb|OQ846500.1|",93.252,163,10,1,100,1,162,8,170,1.16e-58,239,"433394",162,100,"Chitonotus pugetensis","1"
"Icelinus filamentosus","threadfin sculpin","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|2491777086|gb|OQ846281.1|",93.252,163,10,1,100,1,162,8,170,1.16e-58,239,"274762",162,100,"Chitonotus pugetensis","1"
"Icelinus filamentosus","threadfin sculpin","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|669175218|gb|KM057965.1|",93.252,163,10,1,100,1,162,182,344,1.16e-58,239,"274762",162,100,"Chitonotus pugetensis","1"
"Phasmatocottus ctenopterygius","Phasmatocottus ctenopterygius","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|985565829|dbj|LC036945.1|",92.638,163,11,1,100,1,162,8,170,5.4e-57,233,"1633518",162,100,"Chitonotus pugetensis","1"
"Bero elegans","Bero elegans","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|985565813|dbj|LC036929.1|",92.593,162,12,0,100,1,162,8,169,5.4e-57,233,"1633513",162,100,"Chitonotus pugetensis","1"
"Icelinus pietschi","Icelinus pietschi","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|985565793|dbj|LC036909.1|",92.638,163,11,1,100,1,162,8,170,5.4e-57,233,"1633450",162,100,"Chitonotus pugetensis","1"
"Bero elegans","Bero elegans","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|2183321019|dbj|LC672450.1|",92.593,162,12,0,100,1,162,193,354,5.4e-57,233,"1633513",162,100,"Chitonotus pugetensis","1"
"Hexagrammos agrammus","spotbelly greenling","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|2038422301|dbj|LC630806.1|",92.025,163,12,1,100,1,162,253,415,2.51e-55,228,"192376",162,100,"Chitonotus pugetensis","1"
"Microcottus sellaris","Microcottus sellaris","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|1982695655|gb|MT909822.1|",91.975,162,13,0,100,1,162,323,484,2.51e-55,228,"274766",162,100,"Chitonotus pugetensis","1"
"Myoxocephalus quadricornis","Myoxocephalus quadricornis","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|1979358097|gb|MT303954.1|",91.975,162,13,0,100,1,162,322,483,2.51e-55,228,"200680",162,100,"Chitonotus pugetensis","1"
"Myoxocephalus quadricornis","Myoxocephalus quadricornis","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|1979358083|gb|MT303953.1|",91.975,162,13,0,100,1,162,322,483,2.51e-55,228,"200680",162,100,"Chitonotus pugetensis","1"
"Myoxocephalus quadricornis","Myoxocephalus quadricornis","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|1999117704|ref|NC_053359.1|",91.975,162,13,0,100,1,162,322,483,2.51e-55,228,"200680",162,100,"Chitonotus pugetensis","1"
"Myoxocephalus scorpius","shorthorn sculpin","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|1896498863|gb|MT410889.1|",91.975,162,13,0,100,1,162,323,484,2.51e-55,228,"8097",162,100,"Chitonotus pugetensis","1"
"Hexagrammos octogrammus","masked greenling","a9a2b90ad5eda6cd977aa520b696d1f9b4fa42de","gi|31076432|dbj|AB109296.1|",92.025,163,12,1,100,1,162,1306,1468,2.51e-55,228,"192375",162,100,"Chitonotus pugetensis","1"
"Citharichthys sordidus","Pacific sanddab","3a82caa5cd902540c1e12841d131f25df5663558","gi|2491777160|gb|OQ846355.1|",100,161,0,0,100,1,161,8,168,1.87e-76,298,"319774",161,100,"Citharichthys sordidus","1"
"Citharichthys sordidus","Pacific sanddab","3a82caa5cd902540c1e12841d131f25df5663558","gi|1018242349|dbj|LC145943.1|",99.379,161,1,0,100,1,161,8,168,8.71e-75,292,"319774",161,100,"Citharichthys sordidus","1"
"Citharichthys xanthostigma","longfin sanddab","3a82caa5cd902540c1e12841d131f25df5663558","gi|2491777162|gb|OQ846357.1|",98.137,161,3,0,100,1,161,8,168,1.89e-71,281,"195600",161,100,"Citharichthys sordidus","1"
"Citharichthys xanthostigma","longfin sanddab","3a82caa5cd902540c1e12841d131f25df5663558","gi|22532259|gb|AF488499.1|",97.516,161,4,0,100,1,161,253,413,8.77e-70,276,"195600",161,100,"Citharichthys sordidus","1"
"Citharichthys stigmaeus","speckled sanddab","3a82caa5cd902540c1e12841d131f25df5663558","gi|2587933730|ref|NC_083050.1|",95.062,162,7,1,100,1,161,321,482,4.11e-63,254,"319775",161,100,"Citharichthys sordidus","1"
"Citharichthys stigmaeus","speckled sanddab","3a82caa5cd902540c1e12841d131f25df5663558","gi|2491777161|gb|OQ846356.1|",95.062,162,7,1,100,1,161,8,169,4.11e-63,254,"319775",161,100,"Citharichthys sordidus","1"
"Citharichthys stigmaeus","speckled sanddab","3a82caa5cd902540c1e12841d131f25df5663558","gi|985563397|dbj|LC092080.1|",94.444,162,8,1,100,1,161,8,169,1.91e-61,248,"319775",161,100,"Citharichthys sordidus","1"
"Etropus crossotus","Etropus crossotus","3a82caa5cd902540c1e12841d131f25df5663558","gi|2557039859|gb|OR379906.1|",93.789,161,10,0,100,1,161,8,168,8.9e-60,243,"253860",161,100,"Citharichthys sordidus","1"
